image_id,id,group,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4
000170.jpg,2439,train,98.90908813476562,104.95999908447266,153.59999084472656,103.25333404541016,126.83635711669922,129.7066650390625,103.56363677978516,145.9199981689453,150.1090850830078,145.9199981689453
000175.jpg,4422,train,74.24773406982422,127.42601776123047,140.76132202148438,133.16592407226562,92.8096694946289,168.17938232421875,71.927490234375,174.4932861328125,138.4410858154297,183.1031494140625
000187.jpg,2146,train,98.8416976928711,96.28656768798828,153.2046356201172,100.10746002197266,109.71428680419922,124.56119537353516,91.92277526855469,139.8447723388672,151.22779846191406,145.19403076171875
000188.jpg,142,distractors,98.94478607177734,87.68000030517578,142.1349639892578,83.83999633789062,112.29447937011719,112.0,104.44171905517578,134.39999389648438,146.84661865234375,131.1999969482422
000203.jpg,1322,train,104.47567749023438,99.52804565429688,159.1351318359375,100.0232162475586,134.91891479492188,124.28627014160156,105.16757202148438,143.10252380371094,152.90811157226562,144.0928497314453
000204.jpg,6819,distractors,99.26530456542969,97.33333587646484,158.47618103027344,96.0,123.64625549316406,124.0,96.65306091308594,141.33334350585938,161.0884246826172,140.6666717529297
000205.jpg,4811,train,99.0113754272461,102.04196166992188,150.89968872070312,97.46697998046875,133.69183349609375,124.1212158203125,109.07135009765625,144.6091766357422,155.66494750976562,141.02874755859375
000207.jpg,7410,distractors,99.02880096435547,90.40264129638672,150.65020751953125,89.5577621459961,126.41974639892578,109.8349838256836,105.34979248046875,136.8712921142578,142.2222137451172,136.0264129638672
000208.jpg,846,distractors,99.01886749267578,91.11864471435547,164.22640991210938,92.0828628540039,131.0188751220703,125.83050537109375,100.2264175415039,135.47268676757812,158.1886749267578,138.36534118652344
000210.jpg,3602,train,99.3992691040039,93.69451904296875,146.2857208251953,92.95677185058594,119.0915756225586,114.3515853881836,95.64835357666016,136.48414611816406,132.21978759765625,138.69740295410156
000211.jpg,1817,distractors,98.38432312011719,103.2853012084961,148.5803985595703,125.41786193847656,105.41177368164062,142.38616943359375,72.28235626220703,146.07492065429688,116.45491027832031,163.04322814941406
000221.jpg,4810,train,105.64051055908203,109.03703308105469,165.2658233642578,108.6060562133789,134.80506896972656,137.91246032714844,108.88101196289062,157.306396484375,159.4329071044922,158.5993194580078
000238.jpg,4561,distractors,98.73441314697266,84.84291076660156,154.90069580078125,84.84291076660156,139.52886962890625,107.40229797363281,110.55889129638672,132.90420532226562,151.3533477783203,132.90420532226562
000253.jpg,608,train,110.63048553466797,131.26808166503906,160.8684844970703,130.72340393066406,149.11065673828125,168.30638122558594,117.57829284667969,197.17446899414062,152.3173370361328,196.62977600097656
000266.jpg,1682,train,92.2473373413086,104.96000671386719,158.29425048828125,109.0560073852539,120.08528900146484,137.72801208496094,94.43070220947266,175.6160125732422,142.46482849121094,178.68800354003906
000271.jpg,6330,train,101.1703109741211,99.55554962158203,154.82969665527344,99.55554962158203,126.88209533691406,127.13804626464844,97.81659698486328,145.2390594482422,151.47598266601562,144.37710571289062
000286.jpg,3449,train,98.53237915039062,99.32240295410156,151.94244384765625,98.6229476928711,122.47482299804688,127.30054473876953,99.45323944091797,143.38796997070312,151.94244384765625,142.6885223388672
000287.jpg,323,train,98.53237915039062,94.92134857177734,150.10072326660156,97.7977523803711,128.92086791992188,122.96629333496094,102.21582794189453,140.22471618652344,139.97122192382812,141.6629180908203
000292.jpg,290,train,89.7319564819336,104.22857666015625,142.51547241210938,81.67619323730469,133.7182159423828,116.41905212402344,126.68041229248047,137.75238037109375,163.62887573242188,124.34286499023438
000318.jpg,167,distractors,99.13726043701172,100.50370025634766,153.09803771972656,92.91851806640625,128.0,128.0,114.19608306884766,144.11851501464844,164.3921661376953,136.5333251953125
000322.jpg,8514,distractors,98.9739761352539,106.78075408935547,156.0743408203125,105.4117660522461,127.52416229248047,136.2139129638672,98.9739761352539,148.53475952148438,155.1226806640625,147.165771484375
000332.jpg,9000,train,102.6534652709961,118.78400421142578,157.1485137939453,121.34400939941406,131.16831970214844,144.38400268554688,104.55445098876953,167.42401123046875,148.2772216796875,169.47201538085938
000341.jpg,803,distractors,91.80690002441406,125.44000244140625,146.53793334960938,117.24800872802734,108.2850570678711,160.25601196289062,105.342529296875,175.6160125732422,165.3701171875,169.9840087890625
000343.jpg,2134,train,109.71428680419922,99.98652648925781,164.88136291503906,98.26262664794922,146.2857208251953,125.8451156616211,114.05327606201172,143.9461212158203,159.30267333984375,143.08416748046875
000350.jpg,1250,distractors,98.9866714477539,103.23934173583984,147.91111755371094,100.7213134765625,122.8800048828125,121.70491790771484,109.22666931152344,145.20655822753906,146.77333068847656,143.52786254882812
000361.jpg,9886,distractors,98.96485137939453,80.47696685791016,148.038330078125,74.92683410644531,129.22683715820312,101.9837417602539,113.68689727783203,129.0406494140625,150.49200439453125,124.18428802490234
000382.jpg,10110,distractors,99.02880096435547,98.21383666992188,160.13168334960938,98.21383666992188,130.6337432861328,125.58489990234375,97.97530364990234,142.4905548095703,167.50616455078125,140.8804931640625
000387.jpg,5127,distractors,98.80702209472656,107.56303405761719,167.67251586914062,102.18487548828125,139.2280731201172,132.30252075195312,109.28655242919922,149.5126190185547,176.65496826171875,143.058837890625
000401.jpg,535,train,94.2487564086914,120.99502563476562,149.01492309570312,128.0,115.26367950439453,159.2039794921875,91.70149230957031,184.039794921875,136.91542053222656,191.6815948486328
000404.jpg,2880,train,98.1077880859375,106.38961029052734,154.82635498046875,107.49783325195312,121.10179901123047,138.52813720703125,104.2395248413086,148.50216674804688,159.42515563964844,147.39393615722656
000430.jpg,155,train,98.86444854736328,107.29412078857422,153.2071533203125,111.52941131591797,121.12532043457031,139.76470947265625,96.90025329589844,149.1764678955078,145.3503875732422,152.0
000448.jpg,6450,distractors,103.0826644897461,96.76800537109375,176.12799072265625,94.2080078125,137.21600341796875,117.24800872802734,109.22666931152344,146.94400024414062,173.3973388671875,150.01600646972656
000469.jpg,4991,distractors,97.52381134033203,97.83439636230469,149.15406799316406,98.92144775390625,120.47058868408203,123.92357635498047,105.4117660522461,142.40341186523438,143.41737365722656,143.49044799804688
000473.jpg,9519,distractors,104.38835144042969,92.97821044921875,154.92556762695312,96.69734191894531,130.07119750976562,116.5326919555664,106.87378692626953,138.8474578857422,144.1553497314453,141.32688903808594
000485.jpg,1723,distractors,99.3992691040039,101.27472686767578,153.7875518798828,111.82418060302734,131.2820587158203,139.9560546875,78.76923370361328,144.87911987304688,133.1575164794922,155.42857360839844
000486.jpg,7391,distractors,99.09677124023438,107.04093933105469,151.74192810058594,97.30994415283203,117.67741394042969,128.0,113.54838562011719,146.7134552001953,164.1290283203125,139.2280731201172
000490.jpg,8820,train,98.8587875366211,107.28631591796875,143.86166381835938,105.69295501708984,136.48414611816406,131.1867218017578,100.33428955078125,149.2448272705078,140.17291259765625,146.58921813964844
000504.jpg,2857,distractors,99.33123016357422,106.61784362792969,165.5520477294922,109.54690551757812,130.82650756835938,137.6658935546875,92.06309509277344,148.79632568359375,165.5520477294922,151.7253875732422
000530.jpg,2156,train,99.41748046875,81.50203704833984,152.8543701171875,63.738773345947266,118.0582504272461,85.68162536621094,118.0582504272461,125.38774871826172,157.8252410888672,112.8489761352539
000532.jpg,888,train,99.63243103027344,107.41961669921875,150.8324432373047,107.41961669921875,127.30811309814453,132.5176544189453,105.16757202148438,149.58432006835938,150.8324432373047,147.57647705078125
000536.jpg,2930,train,98.99065399169922,94.24176025390625,150.72897338867188,97.99267578125,129.7943878173828,122.13919830322266,102.2803726196289,139.72161865234375,144.14952087402344,142.3003692626953
000541.jpg,2818,distractors,105.06839752197266,101.22299194335938,163.43972778320312,88.27586364746094,149.2638397216797,115.93563079833984,127.58306121826172,143.00689697265625,176.78175354003906,131.82528686523438
000542.jpg,6791,train,98.90908813476562,109.86666870117188,147.39393615722656,116.26667022705078,130.5858612060547,140.2666778564453,96.32323455810547,157.86666870117188,135.11111450195312,162.1333465576172
000546.jpg,1250,distractors,98.35790252685547,107.0722427368164,138.77894592285156,86.63117980957031,118.56842803955078,114.85931396484375,123.95790100097656,142.11407470703125,163.03158569335938,128.4866943359375
000555.jpg,7936,distractors,99.41748046875,83.61289978027344,160.31068420410156,79.48387145996094,131.7281494140625,105.29032135009766,103.1456298828125,132.1290283203125,166.52427673339844,128.0
000575.jpg,1253,distractors,98.95034790039062,93.2212905883789,150.69503784179688,93.2212905883789,126.18439483642578,115.45098114013672,98.04254913330078,136.2465057373047,146.15602111816406,139.11485290527344
000593.jpg,2747,train,98.53237915039062,81.7021255493164,150.10072326660156,91.03951263427734,104.05755615234375,108.93617248535156,88.40287780761719,130.72340393066406,140.89208984375,136.94833374023438
000604.jpg,4785,train,85.90032958984375,95.69524383544922,143.73422241210938,92.03810119628906,110.56478118896484,117.63809967041016,91.85382080078125,140.8000030517578,148.8372039794922,134.09524536132812
000613.jpg,8833,train,99.0364990234375,99.00553131103516,158.83212280273438,97.5911636352539,127.06568908691406,121.63536071777344,106.51094818115234,142.850830078125,158.83212280273438,140.02210998535156
000614.jpg,3055,distractors,134.4955291748047,99.83611297607422,196.39402770996094,100.61305236816406,181.11044311523438,124.30955505371094,134.4955291748047,143.73292541503906,178.8179168701172,143.73292541503906
000615.jpg,6461,distractors,99.04762268066406,107.0795669555664,156.06350708007812,108.36415100097656,132.06350708007812,134.1476593017578,107.93651580810547,148.92042541503906,144.50794982910156,148.92042541503906
000619.jpg,8743,distractors,98.66667175292969,106.98506927490234,153.33334350585938,105.07462310791016,128.0,128.95521545410156,105.33333587646484,149.01492309570312,149.33334350585938,147.10447692871094
000629.jpg,4342,train,117.1199951171875,120.8320083618164,177.9199981689453,120.8320083618164,159.36000061035156,155.64801025390625,117.75999450683594,175.10400390625,175.36000061035156,175.6160125732422
000634.jpg,8443,train,98.38432312011719,106.72675323486328,161.63137817382812,112.49577331542969,133.52157592773438,140.61972045898438,86.3372573852539,147.8309783935547,157.61569213867188,154.3211212158203
000638.jpg,6238,train,99.49345397949219,101.0526351928711,153.15284729003906,90.10526275634766,128.5589599609375,118.7368392944336,112.9083023071289,144.84210205078125,163.21397399902344,133.05262756347656
000641.jpg,3473,distractors,98.9739761352539,100.11173248291016,159.88104248046875,97.96647644042969,122.76580047607422,127.284912109375,102.78067016601562,141.5865936279297,164.639404296875,141.5865936279297
000642.jpg,3058,train,98.1077880859375,106.38961029052734,162.49102783203125,105.28138732910156,131.83233642578125,136.3116912841797,102.70658874511719,147.39393615722656,160.9580841064453,147.39393615722656
000673.jpg,2611,distractors,99.15828704833984,86.76641082763672,157.795166015625,91.84732818603516,127.76164245605469,115.2977066040039,98.20484161376953,134.4488525390625,147.30726623535156,137.96641540527344
000675.jpg,3149,distractors,99.05177307128906,65.66667175292969,154.8555908203125,75.33333587646484,136.02178955078125,89.66667175292969,101.84195709228516,121.0,137.41688537597656,128.0
000679.jpg,5188,train,96.42666625976562,75.11737060546875,188.586669921875,95.5492935180664,134.82667541503906,98.55399322509766,81.06666564941406,137.0140838623047,151.04000854492188,152.03756713867188
000682.jpg,3981,distractors,98.77165222167969,100.5714340209961,151.1811065673828,97.52381134033203,131.02362060546875,124.95238494873047,116.91338348388672,141.71429443359375,155.2126007080078,141.71429443359375
000686.jpg,1896,distractors,99.3992691040039,94.62464904785156,151.91209411621094,96.0916976928711,122.84249114990234,118.09742736816406,93.77289581298828,138.6361083984375,151.91209411621094,141.57020568847656
000690.jpg,1862,train,78.86256408691406,100.77460479736328,151.6587677001953,91.02222442626953,116.47393798828125,125.15555572509766,93.42180633544922,144.6603240966797,169.85781860351562,134.90794372558594
000698.jpg,10095,distractors,98.59459686279297,96.82901000976562,160.8648681640625,91.5233154296875,131.45945739746094,118.05181121826172,105.51351928710938,141.92745971679688,171.2432403564453,136.62176513671875
000703.jpg,9730,train,98.38432312011719,106.72675323486328,160.62745666503906,100.9577407836914,133.52157592773438,131.2450714111328,107.41961669921875,148.55210876464844,165.64706420898438,142.0619659423828
000707.jpg,5702,train,99.41748046875,94.67169952392578,161.55340576171875,95.63774108886719,113.0873794555664,127.51698303222656,99.41748046875,139.10943603515625,169.00970458984375,141.04150390625
000715.jpg,6461,distractors,99.09677124023438,104.36774444580078,154.2816162109375,109.09419250488281,124.91960906982422,130.1220703125,102.76702880859375,147.00225830078125,140.51817321777344,149.0278778076172
000718.jpg,2238,distractors,99.02880096435547,107.07875061035156,158.02468872070312,97.18870544433594,134.8477325439453,135.2273406982422,111.6707763671875,148.1604766845703,174.88064575195312,139.0312042236328
000721.jpg,397,train,98.79326629638672,106.92596435546875,163.08729553222656,110.60330963134766,125.05973052978516,143.98231506347656,98.79326629638672,148.79115295410156,159.16693115234375,152.468505859375
000726.jpg,3212,distractors,100.24595642089844,105.02564239501953,157.4110107421875,103.23543548583984,139.18446350097656,130.0885772705078,90.30420684814453,145.60372924804688,140.01295471191406,145.60372924804688
000737.jpg,240,train,99.0304946899414,99.84933471679688,159.8459014892578,107.00364685058594,125.32905578613281,129.7108154296875,95.33226013183594,143.70838928222656,151.6276092529297,149.61846923828125
000747.jpg,2518,train,99.41748046875,99.3992691040039,140.42718505859375,96.5860824584961,113.0873794555664,121.9047622680664,106.87378692626953,141.59707641601562,137.94174194335938,140.6593475341797
000759.jpg,9184,train,98.8416976928711,97.70413970947266,159.1351318359375,104.52071380615234,125.5289535522461,129.51480102539062,85.00386047363281,141.6331329345703,152.21621704101562,149.2071075439453
000760.jpg,1756,distractors,98.76142120361328,95.37255096435547,146.84263610839844,103.4039306640625,106.5583724975586,126.49412536621094,90.96446228027344,140.5490264892578,137.74618530273438,148.5803985595703
000770.jpg,1620,train,98.76142120361328,80.20600891113281,148.1421356201172,71.41630554199219,135.14720153808594,90.09442138671875,119.55329895019531,121.95708465576172,150.74111938476562,120.85836791992188
000782.jpg,7515,train,108.65594482421875,73.047119140625,153.10610961914062,85.78010559082031,143.22828674316406,95.83245849609375,108.65594482421875,124.64921569824219,138.2893829345703,132.69110107421875
000797.jpg,3504,train,98.8416976928711,107.83882904052734,155.18145751953125,101.27472686767578,129.4826202392578,136.90843200683594,107.7374496459961,161.2893829345703,158.14671325683594,156.60073852539062
000803.jpg,749,distractors,98.95034790039062,101.44680786132812,152.51063537597656,102.80850982666016,129.8155975341797,130.72340393066406,102.58155822753906,145.02127075195312,145.24822998046875,146.3829803466797
000804.jpg,3784,train,98.59459686279297,106.87378692626953,162.5946044921875,114.3301010131836,117.62162780761719,141.66990661621094,88.21621704101562,146.64077758789062,155.67567443847656,156.58251953125
000808.jpg,1250,distractors,99.27977752685547,118.50444793701172,143.2465362548828,113.18694305419922,123.39057922363281,145.85162353515625,106.37118530273438,179.27597045898438,146.792236328125,175.4777374267578
000818.jpg,2584,train,80.31372833251953,122.75408935546875,133.0196075439453,116.4590072631836,89.0980453491211,162.62294006347656,99.13726043701172,177.31146240234375,160.62745666503906,168.91802978515625
000823.jpg,1620,train,98.9739761352539,95.17002868652344,157.97769165039062,95.90777587890625,139.89590454101562,114.3515853881836,98.9739761352539,139.43515014648438,161.7843780517578,140.91065979003906
000825.jpg,7256,distractors,99.2071304321289,107.24879455566406,157.93319702148438,105.19422149658203,133.41648864746094,129.02728271484375,104.33853149414062,149.16212463378906,164.2049102783203,144.23114013671875
000831.jpg,904,train,98.95034790039062,106.994873046875,166.12765502929688,126.03077697753906,123.46099090576172,147.03590393066406,68.0851058959961,145.72308349609375,147.06382751464844,168.04103088378906
000833.jpg,7458,train,87.7455825805664,105.84616088867188,119.40636444091797,99.69231414794922,82.31802368164062,120.61538696289062,93.17314910888672,145.84616088867188,122.1201400756836,142.1538543701172
000855.jpg,3090,distractors,99.04762268066406,83.63092803955078,150.85714721679688,81.07730865478516,124.19047546386719,111.720703125,105.9047622680664,131.51123046875,146.2857208251953,129.59600830078125
000862.jpg,9719,train,98.8279037475586,105.36054229736328,148.8372039794922,102.74829864501953,115.49767303466797,127.1292495727539,105.97209167480469,147.15646362304688,145.26512145996094,145.4149627685547
000872.jpg,5311,train,98.22541809082031,100.37409973144531,162.68585205078125,100.37409973144531,131.99041748046875,126.15827941894531,98.8393325805664,143.19424438476562,163.91366577148438,144.1151123046875
000899.jpg,2979,distractors,98.95262145996094,98.31178283691406,156.4089813232422,94.90494537353516,132.7880401611328,117.29277801513672,104.05985260009766,139.19390869140625,158.32418823242188,139.19390869140625
000909.jpg,3800,train,98.8587875366211,117.52726745605469,152.71469116210938,100.07272338867188,133.53314208984375,137.30908203125,132.79537963867188,157.6727294921875,167.46974182128906,146.03636169433594
000949.jpg,6311,train,98.80701446533203,106.93671417236328,131.97300720214844,112.91918182373047,127.13629913330078,132.1129608154297,85.6788101196289,148.81402587890625,115.39000701904297,152.30380249023438
000953.jpg,5503,distractors,74.10526275634766,139.2280731201172,143.71929931640625,144.28070068359375,98.80702209472656,179.0877227783203,87.57894897460938,195.92982482910156,142.97076416015625,197.61404418945312
000954.jpg,1318,distractors,99.01045227050781,106.66666412353516,159.66551208496094,104.7272720336914,126.66202545166016,130.5858612060547,96.3344955444336,148.68687438964844,154.31358337402344,144.16162109375
000967.jpg,1579,distractors,99.63243103027344,99.4380111694336,159.1351318359375,93.09090423583984,128.69189453125,123.76859283447266,112.08648681640625,143.86776733398438,164.67027282714844,137.52066040039062
000971.jpg,3713,train,98.99697875976562,104.4434585571289,158.5498504638672,106.1463394165039,133.02719116210938,136.7982177734375,98.99697875976562,147.01551818847656,156.2296142578125,147.58314514160156
000977.jpg,9519,distractors,93.9903335571289,121.49152374267578,162.00965881347656,117.15254211425781,128.6183624267578,148.39321899414062,106.35748291015625,177.89830017089844,163.24636840820312,175.29490661621094
000984.jpg,8876,train,99.26530456542969,107.03179168701172,160.21768188476562,99.52079010009766,128.0,127.68704986572266,111.45578002929688,147.7163848876953,173.27891540527344,141.45721435546875
000986.jpg,1886,train,99.23950958251953,107.23707580566406,162.4493865966797,98.56684112548828,125.78765869140625,135.0730743408203,116.3061752319336,145.56861877441406,176.98765563964844,140.54901123046875
000989.jpg,7211,distractors,84.95574951171875,84.18212890625,146.12388610839844,81.59190368652344,116.67256927490234,113.96965026855469,93.45132446289062,132.5328826904297,144.99114990234375,129.9426727294922
000991.jpg,7211,distractors,98.96646881103516,102.02352905273438,156.02366638183594,96.0,136.83628845214844,126.4941177368164,107.04536437988281,144.56471252441406,160.56805419921875,139.2941131591797
001001.jpg,2231,distractors,99.7966079711914,106.79754638671875,156.20338439941406,92.6625747680664,123.66101837158203,125.6441650390625,123.66101837158203,147.63189697265625,177.89830017089844,135.06747436523438
001006.jpg,2185,distractors,98.99697875976562,105.69437408447266,157.00302124023438,102.26274108886719,122.97280883789062,133.8337860107422,95.9033203125,154.42359924316406,157.00302124023438,153.73727416992188
001010.jpg,4424,train,98.9866714477539,105.7032241821289,155.8755645751953,102.4000015258789,131.9822235107422,131.30322265625,102.4000015258789,147.81935119628906,159.2888946533203,144.51612854003906
001012.jpg,1900,distractors,98.8416976928711,107.37777709960938,151.22779846191406,100.26667022705078,116.6332015991211,132.26666259765625,114.6563720703125,147.1999969482422,159.1351318359375,142.22222900390625
001028.jpg,2979,distractors,99.27977752685547,107.30538940429688,153.88365173339844,105.77245330810547,117.71744537353516,130.8103790283203,101.40719604492188,147.6726531982422,148.2105255126953,147.6726531982422
001030.jpg,3847,train,98.59459686279297,106.87378692626953,152.21621704101562,105.63106536865234,122.8108139038086,129.2427215576172,110.70270538330078,147.8834991455078,147.0270233154297,147.8834991455078
001039.jpg,8546,distractors,98.66667175292969,106.98506927490234,157.33334350585938,106.98506927490234,125.33333587646484,135.64178466796875,98.66667175292969,145.19403076171875,153.33334350585938,149.01492309570312
001040.jpg,6053,distractors,98.59459686279297,83.41573333740234,141.8378448486328,83.41573333740234,108.97297668457031,104.98876190185547,103.78378295898438,132.31460571289062,148.7567596435547,132.31460571289062
001052.jpg,2532,query,99.04762268066406,107.03448486328125,144.76190185546875,109.24137878417969,128.76190185546875,132.96551513671875,83.04762268066406,148.41378784179688,137.14285278320312,151.1724090576172
001058.jpg,6134,distractors,99.3280029296875,89.18709564208984,156.67201232910156,81.75483703613281,137.21600341796875,108.1806411743164,109.56800842285156,136.258056640625,165.88800048828125,128.8258056640625
001060.jpg,6311,train,98.97852325439453,113.14917755126953,150.9116973876953,118.09944915771484,114.25299072265625,152.7513885498047,95.92362976074219,179.6243133544922,150.30072021484375,185.28176879882812
001062.jpg,3504,train,98.27488708496094,104.0,158.9384002685547,102.22222137451172,134.67298889160156,129.7777862548828,100.70142364501953,145.7777862548828,156.51185607910156,144.88888549804688
001064.jpg,3031,distractors,98.9866714477539,90.35294342041016,152.74667358398438,90.35294342041016,125.44000244140625,116.02139282226562,104.53333282470703,136.8983917236328,145.06666564941406,135.18716430664062
001070.jpg,6705,train,99.06848907470703,90.72528076171875,144.65753173828125,86.5054931640625,118.35616302490234,113.23077392578125,106.08219146728516,137.1428680419922,148.1643829345703,132.92308044433594
001081.jpg,163,distractors,98.1077880859375,103.7532958984375,147.16168212890625,95.85902404785156,134.89820861816406,122.92510223388672,108.83832550048828,145.48016357421875,148.69461059570312,138.71365356445312
001097.jpg,3522,distractors,99.00855255126953,92.42034149169922,160.82052612304688,98.0610122680664,126.90599060058594,133.6406707763672,95.17948913574219,138.41355895996094,158.6324920654297,144.05422973632812
001122.jpg,10056,train,88.6703872680664,98.69879150390625,137.29608154296875,100.75502014160156,100.11173248291016,123.37348937988281,91.53072357177734,142.90762329101562,137.29608154296875,141.8795166015625
001130.jpg,3465,distractors,98.6229476928711,99.96693420410156,153.18032836914062,115.30577850341797,125.20217895507812,122.18181610107422,87.43169403076172,143.86776733398438,135.69398498535156,155.50411987304688
001133.jpg,4832,query,96.95148468017578,111.33333587646484,139.81846618652344,100.0,109.37088775634766,138.0,114.17840576171875,156.6666717529297,150.2347412109375,149.0
001156.jpg,9097,distractors,97.88235473632812,92.81871032714844,159.1932830810547,95.0643310546875,129.0756378173828,121.2631607055664,88.2016830444336,137.73098754882812,155.96640014648438,140.7251434326172
001168.jpg,4915,distractors,98.95034790039062,105.45077514648438,156.141845703125,106.11398315429688,128.9077911376953,129.98963928222656,98.95034790039062,146.5699462890625,151.6028289794922,148.55958557128906
001174.jpg,2238,distractors,98.6229476928711,107.04536437988281,160.8743133544922,111.0848159790039,130.09835815429688,144.91519165039062,87.43169403076172,147.9447784423828,154.5792236328125,152.99407958984375
001186.jpg,696,distractors,99.06848907470703,104.46347045898438,163.06849670410156,108.33248901367188,134.13697814941406,131.54660034179688,93.80821990966797,147.0226593017578,159.5616455078125,150.8916778564453
001198.jpg,5321,train,98.1077880859375,105.08296966552734,157.89222717285156,117.37991333007812,114.97006225585938,137.50218200683594,82.7784423828125,147.56332397460938,144.09580993652344,158.7423553466797
001208.jpg,2509,train,99.33123016357422,86.0,160.70663452148438,74.0,130.82650756835938,100.0,117.09779357910156,131.33334350585938,168.78233337402344,122.0
001225.jpg,2385,train,98.90909576416016,92.25225830078125,142.5454559326172,95.32733154296875,99.87879180908203,119.92793273925781,95.03030395507812,138.37838745117188,132.84849548339844,141.45346069335938
001227.jpg,366,train,99.38823699951172,76.87687683105469,137.78823852539062,84.56456756591797,134.77647399902344,103.0150146484375,106.91764831542969,136.07208251953125,134.02352905273438,139.14715576171875
001232.jpg,4553,distractors,98.27488708496094,106.59385681152344,167.43128967285156,106.59385681152344,132.24644470214844,137.17405700683594,95.84834289550781,148.5324249267578,165.00474548339844,148.5324249267578
